STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ADJUSTMENT,Adjustment,POLLUTANT,Pollutants,SOURCE,Source,VESSEL,Vessel,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,CUB,Cuba,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,3551.67969263608,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,CUW,Curaçao,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,2228.12274771575,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,CYP,Cyprus,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,415194.187725416,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,PRK,Democratic People’s Republic of Korea,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,9486.27098784381,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,DOM,Dominican Republic,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,1222.59297378955,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,ECU,Ecuador,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,81158.2626424655,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,EGY,Egypt,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,94001.0958779412,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,GNQ,Equatorial Guinea,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,2960.52484383637,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,FLK,Falkland Islands (Malvinas),M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,3498.22539364329,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,FRO,Faroe Islands,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,34828.9028381632,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,FJI,Fiji,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,7927.44896189795,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,PYF,French Polynesia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,7601.21713350469,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,GAB,Gabon,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,2444.35328530452,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,GEO,Georgia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,11803.3019928311,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,GHA,Ghana,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,7893.56556563214,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,GIB,Gibraltar,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,4466.23827318234,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,GRL,Greenland,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,11665.0940141442,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,GLP,Guadeloupe,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,2558.67805746187,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,GIN,Guinea,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,1512.43069883072,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,GUY,Guyana,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,1737.46877557404,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,HND,Honduras,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,9328.30420767245,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,HKG,Hong Kong (China),M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,2916477.69535583,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,IND,India,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,680434.434098591,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,IDN,Indonesia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,1445911.17508748,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,IRN,Iran,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,207793.382063867,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,IRQ,Iraq,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,13438.0164947953,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,IMN,Isle of Man,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,50198.2729649284,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,JAM,Jamaica,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,932.863663034371,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,JEY,Jersey,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,3724.8206925543,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,JOR,Jordan,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,19205.9112195006,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,KAZ,Kazakhstan,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,19353.762969783,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,KEN,Kenya,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,5576.76597410404,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,KIR,Kiribati,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,1623.25557733643,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,KWT,Kuwait,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,183300.904758562,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,LBN,Lebanon,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,51836.1909497968,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,LBR,Liberia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,272432.576434679,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MDG,Madagascar,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,1103.7972339598,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MYS,Malaysia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,374419.022172559,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MDV,Maldives,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,11946.4226821689,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MLT,Malta,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,98512.4751022915,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MHL,Marshall Islands,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,513624.930228378,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MRT,Mauritania,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,789.395353987626,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MUS,Mauritius,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,33500.2212333381,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,FSM,Micronesia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,3518.01081180315,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MCO,Monaco,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,436350.684142297,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MNE,Montenegro,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,7676.61124013685,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MAR,Morocco,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,18648.0707294264,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MOZ,Mozambique,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,5559.17368707837,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MMR,Myanmar,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,7162.66335110287,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,NAM,Namibia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,9169.92883568556,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,NRU,Nauru,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,657.162121658802,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,NCL,New Caledonia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,4301.34801926218,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,NGA,Nigeria,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,135558.883470243,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,OMN,Oman,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,129439.12053224,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,PAK,Pakistan,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,24206.2949257031,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,PLW,Palau,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,326.806041587691,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,PAN,Panama,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,295435.658176783,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,PNG,Papua New Guinea,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,24430.2970030115,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,PRY,Paraguay,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,9080.07501438373,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,PER,Peru,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,38930.0183473315,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,PHL,Philippines,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,230692.453775351,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,PRI,Puerto Rico,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,1936.56601028869,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,QAT,Qatar,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2024-02,,510049.980164601,,,,0,Units,0,Zero
